日期,流水編號,代號,名稱,發布日期時間,新聞標題,新聞內容,RTIME
20180323,WEB0182,3008,大立光,2018/03/23 12:05:27,中美貿易戰引發大盤重挫，大立光股價再寫波段新低,"【財訊快報／戴海茜報導】受到中美貿易大戰引發大盤重挫衝擊，股王大立光 (3008) 開盤跳空大跌，股價跌破前波低點 3420 元，盤中再寫新低價。市場擔憂中美爆發貿易大戰，道瓊下跌逾 700 點，日股早盤開盤也大跌逾 3%，台股開盤則重挫 230 點、跌幅近 2%，跌破 11000 點大關，各類股全面走跌。
股王大立光也受到大盤重挫波及，股價開低走跌，盤中跌破前波低點，以 3400 元低點再寫波段新低價。
大立光自結 2 月營收為 22.17 億元，較上月營收衰退 37%，較去年同期衰退 35%，創 2016 年 2 月、兩年來新低。
大立光表示，3 月工作天數增加，營運將回到較正常軌道，預期單月營收會較 2 月成長。
『新聞來源／財訊快報 http://www.investor.com.tw』
",263843594
20180326,WEB0566,3008,大立光,2018/03/26 17:40:13,中環:本公司處分大立光普通股股票之公告,"第二條第20款1.證券名稱:大立光 普通股2.交易日期:106/12/7~107/3/263.交易數量、每單位價格及交易總金額:交易數量(仟股):78每單位價格(元):3,874.37交易總金額(元):302,201,2244.處分利益（或損失）（取得有價證券者不適用）:處分利益 2,323,382元5.與交易標的公司之關係:無6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股比例及權利受限情形（如質押情形）:持有餘額：24,000股、金額：88,916,306元    持股比例：0.018%、權利受限情形：無7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例暨最近期財務報表中營運資金數額:占總資產比例:49.03%      占股東權益:63.48%           營運資金數額: 4,037,127仟元8.取得或處分之具體目的:投資組合需要9.本次交易表示異議董事之意見:無10.本次交易為關係人交易:否11.董事會通過日期:不適用12.監察人承認或審計委員會同意日期:不適用13.其他敘明事項:無
",264163917
20180403,WEB0109,3008,大立光,2018/04/03 10:37:15,外資降評不斷 大立光股價腰斬 暫守3000元大關,"股王大立光 (3008-TW) 去年股價一路走揚，最高價一度達 6075 元，創台股新紀錄，但在外資降評不斷、前 2 月營收不振的狀況下，今 (3) 日股價開低走低，盤中低點在 3005 元，相對於股價高點的跌幅已達 50.53%，而大立光預計在 5 日公布該公司的 3 月營收。
證券分析師張陳浩指出，大立光過去以其業績的高成長性，享有高本益比，且為外資追逐的個股，但在大立光遭遇包括玉晶光 (3406-TW)、舜宇光學強力競爭的狀況下，外資逐步調降所給予的本益比，加上外資正在撤出台股，也賣超大立光，造成大立光的股價直直落。
證券分析師黃漢成表示，大立光在清明節前的賣壓變大，但依目前走勢仍可勉強守住 3000 元大關，預料在大立光近日公布營收之後，由於 3 月的業績可望回穩，可望引爆一波小反彈。
大立光今年以來因蘋果公司下單減少，營收呈現下滑，2 月營收創 2 年來新低，前 2 月營收為 57.32 億元，較去年同期 71.78 億元衰退 20.14%，預計 3 月營收回升。而大立光開發的 7P(7 片塑膠鏡片) 鏡頭在今年則仍為手機廠導入的階段，對於第 2 季的營收貢獻助益不大。
若投資人看好大立光後市，有意透過認購權證，以較低廉的成本參與布局，可選擇到期天數 90 天以上，在外流通比例小於 80%，價內外 15% 的標的，例如：大立光元大 77 購 08(071889-TW)、大立光富邦 79 購 11(073019-TW)、大立光凱基 79 購 07(075115-TW)。
大立光相關權證。 (資料來源：鉅亨網整理)
 大立光日 K 線圖
",264938291
20180405,WEB0014,3008,大立光,2018/04/05 11:54:11,大立光3月營收31.42億月增41.72% 預期4月差不多、市場靜待4/12法說釋疑,"大立光 (3008-TW) 今 (5) 日公布自結 3 月合併營收 31.42 億元，月增 41.72%，年減 13.41%，仍受淡季的衝擊，但因工作天數回復正常，較 2 月增溫，預期 4 月營收仍約與 3 月差不多，累計第 1 季合併營收 88.77 億元，季減 44.82%，年減 17.86%；大立光預計 4 月 12 日舉辦法說會，將公布第 1 季財報，法人關切執行長林恩平對第 2 季及未來營運看法。
大立光 3 月營收較 2 月回升，從產品營收比重來看，10M 以上產品占營收比重約 70-80%，8M 產品約 10-20%，5M 產品約占 0-10%，其他產品也約占 0-10%。
大立光今年在蘋果下單減少下，2 月營收創 2 年來新低， 3 月營收回升，雖然有客戶新機上市，但需求還不夠強，預期 4 月營收約與 3 月差不多；法人認為，大立光開發的 7P(7 片塑膠鏡片) 鏡頭今年仍僅是手機廠導入階段，對第 2 季營收貢獻助益不大。
大立光去年股價一路走揚，最高價一度達 6075 元，創下台股新紀錄，但外資降評不斷衝擊股價走跌，清明長假前交易日股價開低走低，盤中低點一度下探到 3005 元，相對於股價高點跌幅已達 50.53%，終場收 3185 元平盤。
外資看淡未來營運，大立光預計 4 月 12 日將召開法說會，公布第 1 季財報及第 2 季營運展望等，法人關注焦點包括淡季效應何時終結、新客戶三星貢獻度、鏡頭後續發展等，都等待林恩平進一步的說明。
大立光日 K 線圖
",265142967
20180410,WEB0178,3008,大立光,2018/04/10 16:44:52,大立光3000元前止跌強彈 本周法說市場聚焦三大重點,"股王大立光 (3008-TW) 今 (10) 日股價回神，與玉晶光 (3406-TW) 均以盤中最高點作收，其中大立光在 3000 元大關前止跌強彈最受市場矚目，市場聚焦大立光 本周四 (4/12) 將舉行的第一季法說會，包含非蘋陣營接單動能，二廠新產能開出與車用相關鏡頭的布局最新進展，都將是法說會關注重點。
大立光股價今日以 3005 元開出，盤中最低價一度回測 3000 元支撐，隨後一路震盪走高，並以今日最高 3250 元作收，收盤上漲 250 元或 8.33%，成交量放大 1357 張，成交值 42.72 億元；玉晶光表現更強勢，以漲停價 339.5 元作收，股價創 4 個月新高，市場成交值達 44.69 億元，更勝大立光，兩者合計成交值達 87.41 億元。
大立光股價本周在 3000 元止跌，今日跌深反彈，大立光 3 月及第 1 季營收均明顯較去年同期衰退下，本周四的第 1 季法說會，分析師張陳浩指出，今年以來陸廠舜宇光學傳出大量拿下非蘋陣營手機鏡頭訂單，後續訂單在第 2 季能否回到大立光的手中，是市場關切焦點。
同時，大立光目前台中精密機械園區新加入的二廠，持續有人員及設備進駐，張陳浩指出，新廠組裝良率提升狀況，將影響大立光毛利率高低走勢，事實上也明顯影響大立光實質獲利。
另外，目前汽車用光學鏡頭應用在行車雷達、ADAS 等系統成為重大市場趨勢，張陳浩說，大立光針對車用玻璃鏡頭產能開展狀況如何，也是市場關切焦點。
大立光 3 月合併營收 31.42 億元，月增 41.72%，年減 13.41%，仍受淡季衝擊，但因工作天數回復正常，較 2 月增溫，預期 4 月營收仍約與 3 月差不多，累計第 1 季合併營收 88.77 億元，季減 44.82%，年減 17.86%。
大立光日 K 線圖
",265660386
20180410,WEB0239,3008,大立光,2018/04/10 19:16:39,三大法人買超25.6億元 外資續砍鴻海連11賣 反手買進大立光,"台股今 (10) 日 10927.18 點作收，順利站回季線，三大法人部分，外資及陸資買超 17.48 億元，外資自營商買超 0.82 億元，投信賣超 1.01 億元，自營商自行買超 5.41 億元，自營商避險買超 3.76 億元，合計三大法人買超 25.64 億元。不過外資續砍鴻海已連 11 天賣超，也大撿大立光便宜。
期貨部分，三大法人則是僅投信偏多，外資減碼多單 209 口，淨部位多單又跌破 5 萬口大關，來到 49951 口；投信回補空單 1460 口，淨部位空單來到 30225 口；自營商加碼空單 1282 口，淨部位空單來到 7775 口，合計三大法人加碼多單 31 口，淨部位多單為 11951 口。
外資今日買超主要集中金融股，買超前 10 名當中，就有台企銀、玉山金、開發金、富邦金、台新金、永豐金等金融股，另外包括華南金、合庫金、元大金、國泰金、新光金、第一金等也獲買超，僅中信金及國票金遭外資賣超。
傳產股也見外資加碼，包括華新、遠百、長榮航、中鋼、潤泰新、南亞、遠東新、台泥、台化等，外資買超張數也在 3000 張以上。
倒是電子權值股，外資還是不賞臉，鴻海繼續遭外資賣超 1.6 萬張，同時也是連續 11 天賣超，就連昨日好不容易才獲外資加碼的台積電，今日外資又轉為賣超，股王大立光則是見到外資近 2 個月單日買超新高，買超 369 張，是否代表 3000 元是底部，值得觀察，
ETF 部分，外資連續 4 天賣超台灣 50；至於台灣 50 正 2，外資也是連續 2 天賣超；另外看空的台灣 50 反 1，外資更是 2 天賣超，而且賣超張數都超過 1.6 萬張。
外資集中市場買超第 1 名為臺企銀，買超張數 16677 張，第 2 名玉山金，買超 16007 張，第 3 名華新，買超 10752 張，第 4 名開發金，買超 10363 張，第 5 名富邦金，買超 10126 張。6 到 10 名依序為，台新金，買超 7848 張；永豐金，買超 7830 張；遠百，買超 6861 張；友達，買超 6050 張；華南金，買超 5820 張。
外資集中市場賣超第 1 名是元大台灣 50 反 1，賣超 16640 張，第 2 名鴻海，賣超張數 16071 張，第 3 名群創，賣超張數 10871 張，第 4 名元太，賣超 9321 張，第 5 名晶電，賣超 5435 張，第 6 名中信金，賣超 5112 張，7 到 10 名依序為，仁寶，賣超 5014 張；英業達，賣超 4898 張；彩晶，賣超 4867 張；大成鋼，賣超 4631 張。
法人表示，外資今日雖然轉為買超，不過買超標的集中金融股，顯示外資對電子權值股在美股仍不穩之際，看法仍保守，反觀金融股因為有機會受惠升息，因此較獲外資青睞，整體來看，近期外資操作策略仍以換股視之，至於指數短線應先以能否有效守穩 5 日線及 10 日線為觀察指標，再來以站穩月線及季線的中期均線為目標。
",265669491
20180412,WEB0143,3008,大立光,2018/04/12 14:50:41,〈大立光法說〉首季EPS 29.96元 毛利率63.33% 創8季來新低,"股王大立光 (3008-TW) 今 (12) 日召開法人說明會，公布第 1 季財報，在今年第 1 季營收下滑的影響下，毛利率為 63.33%，稅後純益 40.19 億元，每股純益為 29.96 元。大立光的今年首季獲利為 7 季以來新低，毛利率則為 8 季以來的新低點。
大立光執行長林恩平指出，第 1 季獲利的下滑，主要是營收規模的縮小及新機種導入造成良率的降低所致。
大立光今日公布今年第 1 季業績，營收 88.77 億元，毛利率 63.33%，稅後純益 40.19 億元，每股純益為 29.96 元，大立光今年首季毛利率季減 8.39 個百分點，年減 7.64 個百分點，第 1 季稅後純益季減 53.31%，年減 29.76%。
大立光今天收盤價為 3300 元，上漲 70 元或 2.17%，成交量為 574 張。
大立光日 K 線圖
",265853528
20180412,WEB0192,3008,大立光,2018/04/12 17:26:07,〈大立光法說〉4、5月持平3月 營運與良率走出谷底 新廠依規劃進行,"台股股王大立光 (3008-TW) 今 (12) 日召開法人說明會，執行長林恩平指出，4 月及 5 月營收將與 3 月的 31.43 億元差不多；此舉也意味大立光將走出今年營運的谷底。而台中精密機械園區二廠產能開出進度，則仍依進度進行人員、設備的進駐。
大立光今年首季 88.77 億元，為 7 季以來新低，營收規模小及良率不如預期影響，首季獲利為 7 季以來新低，毛利率 63.3 則為 8 季以來的新低點。
林恩平說，第 1 季生產良率低落，主要是因新機種鏡頭導入有一定的學習曲線，且愈高階產品學習曲線愈長，產品型號就愈多，也會造成對良率的不利影響；大立光今年出貨主要產品仍在 6P(6 片塑膠鏡片) 產品，7P 產品也正由客戶導入，產品可能有部分會在今年小量出貨，但是大量生產及出貨還是要等 2019 年。
大立光開發 7P 的手機鏡頭，被法人圈視為築起另一道抗敵的門檻，林恩平指出，7P 的鏡頭多了一片塑膠鏡片在在鏡頭，取像、畫質表現將更優異，也有助降低手機晶片的運算負載；最重要的是以此全塑膠鏡頭的影像與 G+P(模造玻璃 + 塑膠鏡片) 鏡頭相比較，表現並不遜色。
但相對的，林恩平強調，由於 7P 鏡頭較目前 6P 鏡頭增加 1 片鏡片在鏡頭組之中，在鏡頭高度不能增加的要求下，鏡片厚度要更薄，且加 1 片鏡片後，形成鏡頭組中的鏡片排列、傾斜度處理困難度更高。
林恩平表示，目前對提高手機晶片運算效率，手機廠已推出採用 3 顆鏡頭的機種上市，但究竟是採 7P 鏡頭或 3 個鏡頭的方案，要看手機客戶產品怎麼設計及手機軟體的搭配。
大立光今天公布今年第 1 季業績，營收 88.77 億元，毛利率 63.33%，季減 8.39 個百分點，年減 7.64 個百分點，稅後純益 40.19 億元，季減 53.31%，年減 29.76%，每股純益為 29.96 元。
大立光法說上仍依慣例不回應有關第 1 季產能利用率及生產良率相關問題，不過對於台中精密機械園區二廠產能開出的進度，林恩平則表示，仍依進度進行人員、設備的進駐，同時也將提高相關工程人員的訓練，以有效推升良率。
大立光今天收盤價為 3300 元，上漲 70 元或 2.17%，成交量為 574 張。
大立光日 K 線圖
",265862893
20180412,WEB0205,3008,大立光,2018/04/12 17:59:06,〈大立光法說〉Q1業績不振 分析師：整體訊息面中性偏多,"股王大立光 (3008-TW) 今 (12) 日由執行長林恩平主持召開法人說明會，證券分析師黃漢成指出，受到手機市場需求不振，大立光第 1 季財報表現平平，不過這樣的業績仍可接受，且法說會的訊息中性偏多，包含未像年初時透露，營運可能衰退的訊息，加上生產良率可望改善，還有全塑膠鏡頭市場中仍具優勢。
分析師張陳浩則強調，目前大立光股價修正至 3000 元附近，第 1 季業績表現及第 2 季表現可望逐漸步出營運谷底，方向屬「正面」，且今日大立光法說會中未再如今年初法說會透露營運可能衰退的訊息，此點本身就是利多。
張陳浩指出，大立光股價從去年 6075 元一路走跌到近期的 3000 元低價區，除包括舜宇光學等陸廠搶單，大立光本身因進駐新廠學習曲線因素障礙影響良率，造成今年以來業績不振，毛利率也下滑，連帶引發外資不斷修正大立光本益比，但今日大立光法說會中，顯示「沒有提出重大利空的本身就是利多」，生產良率可望改善，另外今年全塑膠鏡頭市場中，大立光仍具備競爭優勢。
在蘋果 iPhone X 新機銷售狀況不如預期之下，黃漢成指出，今年第 1 季由於手機市場需求沒有出來，相對大立光這樣的業績表現，仍能夠接受，目前對大立光仍是中性看待，仍需觀察第 2 季業績攀升力道。
大立光今天收盤價為 3300 元，上漲 70 元或 2.17%，成交量為 574 張。今天三大法人同步買超，外資買超 65 張，投信買超 6 張，自營商買超 11 張，合計買超 82 張。
大立光日 K 線圖
",265864818
20180413,WEB0144,3008,大立光,2018/04/13 12:43:10,大立光成交量創今年新高 漲逾6%登月線 分析師：線型翻多,"股王大立光 (3008-TW) 昨日由執行長林恩平主持召開法人說明會，並揭露首季純益 40.19 億元，每股純益為 29.96 元。雖然部分外資對大立光看法仍然保守，但大立光今 (13) 日成交量達 1800 張創今年新高量，漲逾 6% 並站上月線。分析師指大立光線型已翻多。
證券分析師張陳浩指出指出，目前大立光股價修正至 3000 元附近，第 1 季業績表現及第 2 季表現可望逐漸步出營運谷底，方向屬「正面」，且大立光法說會中未再如今年初法說會透露營運可能衰退的訊息，此點本身就是利多。
張陳浩進一步表示，在技術型態上，大立光的股價表現有量先價行的走勢，MACD 今天正式翻紅，技術線型也翻多。
大立光股價從去年 6075 元一路走跌到近期的 3000 元低價區，除包括舜宇光學等陸廠搶單所衝擊，張陳浩指出，大立光本身因進駐新廠學習曲線因素障礙影響良率，造成今年以來業績不振，毛利率也下滑，連帶引發外資不斷修正大立光本益比，而昨日大立光法說會中，顯示「沒有提出重大利空的本身就是利多」，生產良率可望改善，另外今年全塑膠鏡頭市場中，大立光仍具備競爭優勢。
大立光第 1 季財報，在今年第 1 季營收下滑的影響下，毛利率為 63.33%，稅後純益 40.19 億元，每股純益為 29.96 元。大立光的今年首季獲利為 7 季以來新低，毛利率則為 8 季以來的新低點。
大立光執行長林恩平指出，第 1 季獲利的下滑，主要是營收規模的縮小及新機種導入造成良率的降低所致。
大立光走勢圖
",265945854
20180419,WEB0214,3008,大立光,2018/04/19 18:56:07,〈華為P20登台〉台供應廠站台力挺 大立光、欣興董座現身,"華為今 (19) 日在台灣發表新旗艦 P20、P20 Pro，包括大立光 (3008-TW) 董事長林恩舟、印刷電路板廠欣興 (3037-TW) 董事長曾子章以及被動元件等台廠一線供應鏈高層齊聚，為新機發表站台，華為技術台灣總代理訊崴技術總經理雍海強調，P 系列將是有史以來在台灣賣最好的系列。
雍海指出，P20、P20 Pro 在中國大陸上市時，華為商城在線上開賣僅 10 秒鐘就賣出 1 億元人民幣 (約 4.667 億元)，尤其是「極光色」新色目前大陸嚴重缺貨，他坦言，台灣 5 月 1 日上市後的供貨壓力很大，看好系列手機在台灣的銷售成績，預估初期 3 個月可能是 P20 Pro 賣的較好，但隨後 P20 銷量也會上來。
華為新機發表會，繼去年台廠一線供應鏈高層首度齊聚為 Mate 10 站台之後，今日包括大立光董事長林恩舟、欣興董事長曾子章、聯詠 (3034-TW)、華通 (2313-TW)、華新科 (2492-TW)、大毅 (2478-TW)、嘉聯益 (6153-TW) 等大廠重量級代表再度出席發表會現場力挺。
雍海去年曾表示，華為累計在台灣採購已超過 100 億美元，今日供應鏈到場站台，他特別感謝台灣供應鏈的技術，讓 P 系列的 3 鏡頭、螢幕設計等功能都能做的更好，至於電子業的零組件缺貨潮要如何因應，雍海表示，看現在台股在漲什麼，就是缺很大的零組件，暗指被動元件積層陶瓷電容 (MLCC) 搶料搶得兇。
華為 P20 系列預計 5 月 1 日在台灣開賣，P20 售價 20900 元，P20 Pro 售價 26900 元；五大電信中華電 (2412-TW)、台灣大 (3045-TW)、遠傳 (4904-TW)、亞太電 (3682-TW)、台灣之星同步推出搭配資費；以 1399 資費為例，綁約 30 個月，P20 購機價 6990 元，P20 Pro 購機價 12990 元。
",266568294
20180423,WEB0183,3008,大立光,2018/04/23 17:29:11,〈大立光股利登頂〉每股擬配72.5元現金創新高 將發出逾97億元現金,"股王大立光 (3008-TW) 今 (23) 日召開董事會，會中決議擬對去年盈餘每股配發現金股利 72.5 元，創該公司每股股利配發新紀錄，一旦此案獲股東會通過，將配發出高達 97.25 億元現金給股東。
大立光先前董事會已決議將在 6 月 12 日召開股東會，今天的董事會並決議擬配發去年股利每股 72.5 元，盈餘配發率為 37.43%，略遜於去年的 37.47% 配發水準，而以今天的大立光收盤價 3255 元計算，大立光股利的現金殖利率約為 2.23%。
大立光目前的台中精密機械園區二廠持續進駐人員及設備之中，大立光也依本身的資本支出及資金需求，以維持上一年的盈餘配發率水準。
大立光在今年第 1 季營收下滑的影響下，毛利率為 63.33%，稅後純益 40.19 億元，每股純益為 29.96 元。大立光的今年首季獲利為 7 季以來新低，毛利率則為 8 季以來的新低點。
大立光執行長林恩平在法說會中指出，第 1 季獲利的下滑，主要是營收規模的縮小及新機種導入造成良率的降低所致。
大立光今年第 1 季業績，營收 88.77 億元，毛利率 63.33%，稅後純益 40.19 億元，每股純益為 29.96 元，大立光今年首季毛利率季減 8.39 個百分點，年減 7.64 個百分點，第 1 季稅後純益季減 53.31%，年減 29.76%。
大立光日 K 線圖
",266963017
20180423,WEB0196,3008,大立光,2018/04/23 17:51:40,〈大立光股利登頂〉分析師：盈餘配發已走出可依循模式,"股王大立光 (3008-TW) 今 (23) 日召開董事會，會中決議擬對去年盈餘每股配發現金股利 72.5 元，創該公司每股股利配發新紀錄，證券分析師張陳浩指出，此一盈餘配發率大致維持去年水準，顯示大立光對於本身盈餘配發已走出一個可依循的模式，也將有助於法人未來對於大立光股價、光學產業發展的評估。
張陳浩指出，大立光對於去年盈餘配發率 37.43%，雖然略遜於去年的 37.47%，但大致讓大立光連續兩年的盈餘配發率都大致維持在約 37.4% 的水準，且全部以現金配發，顯示大立光本身不願膨脹本身股本、穩定水準的配股及對於資本支出的持續溫和放大。
而證券分析師黃漢成則以中性看待大立光的董事會決意配息每股 72.5 元，黃漢成指出，大立光 2017 年稅後純益 259.76 億元，創歷史新高，每股純益達 193.65 元，所配發的 72.5 元的股利相對於上一年的 63.5 元也來得高，在大立光股價已跌深的同時，以中性看待此一訊息。
大立光日 K 線圖
",266964332
20180424,WEB0171,3008,大立光,2018/04/24 16:46:04,牧德首季毛利率64.4%超越大立光 單季EPS 4.72元創高,"AOI 設備廠牧德科技 (3563-TW) 今 (24) 日董事會通過第 1 季財報，營收 5.66 億元、稅後純益 2.01 億元，每股純益 4.72 元，都同步改寫歷史新高。牧德首季的毛利率 64.4%，更超越股王大立光 (3008-TW) 的 63.33%。
牧德第 1 季財報營收 5.66 億元，毛利率 64.4%，季減 4.16 個百分點，年增 1.17 個百分點，稅後純益 2.01 億元，季增 2.55%，年增 2.35 倍，每股純益為 4.72 元。
牧德董事長汪光夏日前在法說會指出，牧德今年所射包括 PCB 軟硬板、半導體檢驗設備「牧德五箭」，今年將全部發酵，目前為進行產品有效市場區隔，已在全系列產品加入 AI 的人工智慧檢驗機能，除增進產品競爭力，也將為採購的業主快速省回人工的成本。
汪光夏也指出，目前已擴大陸資客戶產品新布局、IC 半導體領域的 COF 業績成長，且新產品全掃描尺寸量測機將在 3 月開始出貨。
牧德去年財報營收 14.21 億元，創新高，稅後純益 4.63 億元，創新高，年增 1.32 倍，每股純益 10.86 元，同時，董事會也決議去年股利配發 10 元現金，將提交 5 月 29 日股東會決議。
牧德日 K 線圖
",267060511
20180502,WEB0105,3008,大立光,2018/05/02 10:14:56,〈蘋果財報優預期〉大立光強漲帶動供應鏈股價上揚,"美商蘋果財報公布，雖然 iPhone 銷售量略低於預期，但營收及獲利表現則是優於預期，盤後股價持續上漲 4.1%，且預測本季營收動能將持續，激勵台股供應鍵今 (2) 日由大立光 (3008-TW) 帶領供應鏈個股如華通 (2313-TW) 股價上揚。
今天大立光股價盤中上揚 6.32%，不僅站上 3700 元整數關卡，攻克季線且成交量放大到 700 張以上，大立光預計於 5 日公布 4 月營收，法人預估仍將維持於 31 億元之上。
此外，台股蘋果供應鏈龍頭廠如華通、台郡 (6269-TW) 及可成 (2474-TW) 股價也獲大立光帶動而走強。
大立光本波段在首季業績表現不佳，股價下跌到波段低點 3000 元附近，由波段低點反彈到今天的高點 3720 元，波段漲幅已達 24%。大立光在 4 月三大法人都呈現買超，合計買超 134 張。
大立光日 K 線圖
",267836985
20180505,WEB0016,3008,大立光,2018/05/05 11:51:22,大立光營收回溫超預期 4月營收攀升到34.67億元月增1成,"大立光 (3008-TW) 今 (5) 日公布 4 月營收達 34.67 億元，月增 10.33%，其營收快速回溫的速度超越法人預期，證券分析師黃漢成指出，大立光的營收走出谷底快速回溫，預料營收將一路向上，加上外資及投信在回補持股，可望成為推動台股的上揚的重要動能。
大立光公布 4 月營收為 34.67 億元，月增 10.33%，年減 6.01%，累計 1-4 月營收為 123.45 億元，年減 14.84%。顯示營收在 4 月獲中國大陸手機客戶群華為、OPPO 及 Vivo 拉貨加溫的加持下，加上生產良率的提升，帶動營收的增溫，由於 4 月營收的增溫，5 月營收將維持相同水準之上，將帶動大立光營收重新高回 100 億元之上，營收季增幅度將達 15% 以上。
大立光在 4 月的出貨結構中 1000 萬畫素以上手機鏡頭產品占 70-80%，800 萬畫素產品占 10-20%，500 萬畫素占 10% 以下，其他產品占約 10% 以下。
法人原對於大立光 4 月營收預估在 32-34 億元之間，黃漢成指出，今晨公布的大立光 4 月營收 34.67 億元超越預期；同時，明顯看到外資及投信法人的明顯回補持股，判斷大立光將走出營收的底部區，一路成長的 11 月；同時，目前大立光價位也應為中、長期的底部位置，逢回都是買點。
本周 4 個交易日中，三大法人買超大立光 578 張，其中並以外資買超 459 張的手筆最大，黃漢成說，外電消息顯示美國股神巴菲特大力加碼蘋果股票，顯示其對於蘋果的後市看好，預料將隨美國股市的上漲，進一步帶動台北股市蘋果概念股的成為市場主流地位。
大立光已公布今年第 1 季業績，營收 88.77 億元，毛利率 63.33%，稅後純益 40.19 億元，每股純益為 29.96 元，大立光今年首季毛利率季減 8.39 個百分點，年減 7.64 個百分點，第 1 季稅後純益季減 53.31%，年減 29.76%。對於毛利率的減少，主要在於生產良率的下滑及營收規模縮小造成。
大立光 2017 年全年營收 531.28 億元，毛利率 69.36%，稅後純益為 259.76 億元，營收年增率 10%，毛利率年增 2.75 個百分點，每股純益 193.65 元，營收及獲利均創新高紀錄。大立光先前董事會已決議將在 6 月 12 日召開股東會，並決議擬配發去年股利每股 72.5 元，盈餘配發率為 37.43%。
大立光日 K 線圖
",268142733
20180507,WEB0104,3008,大立光,2018/05/07 11:18:07,大立光4月業績優 股價一度衝漲停觸及4000元關卡,"大立光 (3008-TW) 公布 4 月營收達 34.67 億元，月增 10.33%，營收回溫速度優於市場預期，今 (7) 日早盤滾出逾 1200 張大量，盤中一度攻上 4000 元漲停價位，並帶動手機鏡頭光學族群玉晶光 (3406-TW)、亞光 (3019-TW)、光耀科 (3428-TW) 股價走高。
證券分析師黃漢成指出，大立光 4 月營收谷底回溫，後續可望一路向上，加上外資與投信回補持股，帶動族群股價成為今日台股盤面亮點。
大立光 4 月營收為 34.67 億元，月增 10.33%，年減 6.01%，累計前 4 月營收為 123.45 億元，年減 14.84%，顯示營收在 4 月獲中國大陸手機客戶群華為、OPPO 及 Vivo 拉貨加溫的加持下，加上生產良率提升，帶動營收成長，由於 4 月營收上揚，5 月將維持相同水準，第 1 季營收可望較第 4 季成長 15% 以上。
大立光上週獲三大法人買超 578 張，其中外資買超 459 張最多，黃漢成說，外電消息指出，美國股神巴菲特大力加碼蘋果股票，顯示其對蘋果後市看好，可預期隨著美國股市上漲，將進一步帶動台股蘋概股重返市場主流。
受到大立光大漲帶動，玉晶光早盤股價也上漲 5%，亞光漲逾 3.5%，光耀也上漲近 1%。
大立光今年第 1 季營收 88.77 億元，毛利率 63.33%，季減 8.39 個百分點，年減 7.64 個百分點，稅後純益 40.19 億元，季減 53.31%，年減 29.76%，每股純益為 29.96 元，對於毛利率減少，主要在生產良率下滑及營收規模縮小造成。
大立光日 K 線圖
",268340812
20180507,WEB0205,3008,大立光,2018/05/07 18:30:02,光學元件廠4月營收 玉晶光、大立光皆較去年同期衰退,"受到蘋果 iPhone 新世代手機銷售不如預期影響，光學元件廠玉晶光 (3406-TW) 及大立光 (3008-TW)4 月營收都較去年同月衰退，玉晶光今 (7) 日公布 4 月營收為 5.16 億元，月減 13.28%，年減 2.81%，累計前 4 月營收 23 億元，年增 13.94%；大立光營收則為 34.67 億元，月增 10.33%，但仍較去年同期減少 6.01%。
玉晶光指出，第 2 季仍為蘋拉貨淡季，導致 4 月業績呈現月減及年減，公司也持續全力爭取訂單，尤其非蘋陣營更加緊布局，若一切順利，將可獲認證出貨，預期今年玉晶光非蘋陣營手機鏡頭出貨量，將優於去年表現。
法人圈傳出，目前玉晶光積極布局華為訂單，不過，玉晶光主管不願對此評論。
玉晶光去年營收 80.08 億元，毛利率 40.85%，年增 16 個百分點，稅後純益 10.48 億元，較前年淨損 1.54 億元轉虧為盈，每股稅後純益 10.5 元。玉晶光去年稅後純益也創掛牌以來新高，董事會擬配發每股 3.5 元現金股利。
股王大立光 4 月營收達 34.67 億元，月增 10.33%，年減 6.01%，其營收快速回溫速度超越法人預期，累計前 4 月營收為 123.45 億元，年減 14.84%。顯示營收在中國手機客戶包含華為、OPPO 及 Vivo 拉貨加持下，加上生產良率提升，推升營收成長，可預期 5 月營收也將維持相同水準，將帶動大立光第 1 季營收重回百億元已上，季增率將達 15%。
玉晶光日 K 線圖
",268366612
